unit_id,unit_name,prefab_id,motion_type,se_type,move_speed,search_area_width,atk_type,normal_atk_cast_time,cutin,cutin_star6,visual_change_flag,comment
306201,"マスター・センリ",306201,0,16,270,1000,1,1.8,0,0,0,"【物理】森奥に座し、周辺一帯を\n手下と共に支配する老獪な大狸。\nありもしない幻を見せ、精神を蝕む\n幻影攻撃を巧みに操る。\n\n・敵全体に魔法中ダメージを与え、\n　ワッパダヌキ２体を召喚する。\n\n・敵全体に魔法小ダメージを与え、\n　無敵状態でない召喚モンスターを\n　消滅させる。\n　さらに敵のＨＰが50％以下の\n　場合、麻痺状態にする。"
306202,"マスター・センリ",306201,0,16,270,1000,1,1.8,0,0,0,"【物理】森奥に座し、周辺一帯を\n手下と共に支配する老獪な大狸。\nありもしない幻を見せ、精神を蝕む\n幻影攻撃を巧みに操る。\n\n・敵全体に魔法中ダメージを与え、\n　ワッパダヌキ２体を召喚する。\n\n・敵全体に魔法小ダメージを与え、\n　無敵状態でない召喚モンスターを\n　消滅させる。\n　さらに敵のＨＰが50％以下の\n　場合、麻痺状態にする。"
306203,"マスター・センリ",306201,0,16,270,1000,1,1.8,0,0,0,"【物理】森奥に座し、周辺一帯を\n手下と共に支配する老獪な大狸。\nありもしない幻を見せ、精神を蝕む\n幻影攻撃を巧みに操る。\n\n・敵全体に魔法中ダメージを与え、\n　ワッパダヌキ２体を召喚する。\n\n・敵全体に魔法小ダメージを与え、\n　無敵状態でない召喚モンスターを\n　消滅させる。\n　さらに敵のＨＰが50％以下の\n　場合、麻痺状態にする。"
306204,"マスター・センリ",306201,0,16,270,1000,1,1.8,0,0,0,"【物理】森奥に座し、周辺一帯を\n手下と共に支配する老獪な大狸。\nありもしない幻を見せ、精神を蝕む\n幻影攻撃を巧みに操る。\n\n・敵全体に魔法中ダメージを与え、\n　ワッパダヌキ２体を召喚する。\n\n・敵全体に魔法小ダメージを与え、\n　無敵状態でない召喚モンスターを\n　消滅させる。\n　さらに敵のＨＰが50％以下の\n　場合、麻痺状態にする。"
306300,"长耳猴首领",306300,0,16,270,1000,1,1.8,0,0,0,"【物理】使用露娜魔力，统领长耳猴的仙猿。\n自在操纵宝武具之棍，击退所有敌人。\n\n·对敌方全体造成大量物理伤害\n　该攻击对处于烧伤状态的敌人，\n　伤害会变为1.8倍。\n·对前方中范围的敌人造成中等物理伤害\n·对前方小范围的敌方造成中等魔法伤害，\n　使其变成烧伤状态。"
306301,"长耳猴首领",306301,0,16,270,1000,1,1.8,0,0,0,"【物理】使用露娜魔力，统领长耳猴的仙猿。\n自在操纵宝武具之棍，击退所有敌人。\n\n·对敌方全体造成大量物理伤害，\n　并使物理攻击角色的物理攻击力下降。\n　该攻击对处于烧伤状态的敌人，\n　伤害会变为1.8倍。\n·对前方中范围的敌人造成中等物理伤害。\n·对前方小范围的敌人造成中等魔法伤害，\n　使其变成烧伤状态。"
306400,"ワイルドクロウ",306400,0,16,270,1000,1,3.5,0,0,0,"【物理】荒れ山の捕食者として君臨\nする、凶悪な怪鳥獣。\n狩りを続けることでつくりあげた\n膂力と剛爪が、侵入者をつけ狙う。\n\n・敵全体に物理大ダメージを与え、\n　ＴＰ上昇をダウンさせる。\n　発動するたびにダメージがアップ\n　する。この効果は最大３回まで\n　累積する。\n\n・後ろから２番目の敵を中心にした\n　小範囲に物理小ダメージを与え、\n　麻痺状態にする。"
306500,"トライバルオーク",306500,0,16,270,1000,1,0.9,0,0,0,"【物理】辺境の森のオークたちの\n首魁。独自の民族性の奇怪な\nリズムを撒き散らす。その怪音は、\n敵対者を混迷の渦に突き落とす。\n\n・敵全体に物理大ダメージを与え、\n　物理防御力と魔法防御力をダウン\n　さらに自身の物理攻撃力と\n　魔法攻撃力をアップする。\n\n・前方４キャラに魔法小ダメージを\n　与え、敵のＨＰが70％以下の\n　場合、混乱状態にする。"
306600,"ベノムサラマンドラ",306600,0,16,270,1000,1,1.8,0,0,0,"【物理】獲物を求め水辺を猛毒\nで満たす、サンショウウオの魔物。\n漏れるほどに溜め込んだ猛毒は、\n近づくだけで意識を奪う危険物。\n\n・敵全体に魔法中ダメージを与え、\n　毒状態にする。\n　さらに猛毒状態にする。\n\n・前方範囲内の敵に\n　魔法小ダメージを与え、\n　猛毒状態にする。"
306700,"丑萌巧克力兽",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】痛骂后暴走的巨大巧克力魔兽。\n被误解的呢喃爱意，也会化作伤害他人的刀刃。\n\n·必杀技能会根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n　处于烧伤状态时，会追加伤害。\n·给予前方三名角色中等物理伤害，\n　使其眩晕。\n　并且角色的生命值50%以下时，\n　会使其变成烧伤状态。\n·丑萌巧克力兽自身的生命值\n　50%时，会变得更加凶暴，\n　攻击更为猛烈。"
306701,"丑萌巧克力兽",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】痛骂后暴走的巨大巧克力魔兽。\n被误解的呢喃爱意，也会化作伤害他人的刀刃。\n\n·必杀技能会根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n　处于烧伤状态时，会追加伤害。\n·给予前方三名角色中等物理伤害，\n　使其眩晕。\n　并且角色的生命值50%以下时，\n　会使其变成烧伤状态。"
306702,"丑萌巧克力兽",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】痛骂后暴走的巨大巧克力魔兽。\n被误解的呢喃爱意，也会化作伤害他人的刀刃。\n\n·必杀技能会根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n　处于烧伤状态时，会追加伤害。\n·给予前方三名角色中等物理伤害，\n　使其眩晕。\n　并且角色的生命值50%以下时，\n　会使其变成烧伤状态。\n·丑萌巧克力兽自身的生命值\n　50%时，会变得更加凶暴，\n　攻击更为猛烈。"
306703,"丑萌巧克力兽",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】痛骂后暴走的巨大巧克力魔兽。\n被误解的呢喃爱意，也会化作伤害他人的刀刃。\n\n·必杀技能会根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n　处于烧伤状态时，会追加伤害。\n·给予前方三名角色中等物理伤害，\n　使其眩晕。\n　并且角色的生命值50%以下时，\n　会使其变成烧伤状态。\n·丑萌巧克力兽自身的生命值\n　50%时，会变得更加凶暴，\n　攻击更为猛烈。"
306704,"丑萌巧克力兽",306700,0,16,270,3000,1,1.8,0,0,0,"【MODE1】强烈喷射巧克力，将自身覆盖隐藏。\n不断受到敌人的攻击，爆发愤怒的一击。\n\n·给予敌方全体低等物理伤害，使其战斗期间\n　变为烧伤状态。\n·藏在巧克力巨蛋之中时，\n　丑萌巧克力兽自身的物理防御力中幅提升。\n　解除巧克力巨蛋状态后，会根据在此\n　期间所受到的伤害量反击\n　给予物理伤害。\n　并且丑萌巧克力兽自身的物理防御力\n　大幅下降。"
306705,"丑萌巧克力兽",306700,0,16,270,3000,1,1.8,0,0,0,"【MODE2】可可兽振奋起来，\n为了从激化的魔物攻击下，\n 保护重要的人们\n 投身死地。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n·可可兽会作为角色的同伴出现。\n　可可兽出现期间，角色全体的物理\n　攻击力和行动速度中幅提升。\n·给予敌方全体低等魔法伤害，\n　大幅降低行动速度\n"
306706,"丑萌巧克力兽",306700,0,16,270,2160,1,1.8,0,0,0,"【MODE3】轰鸣的咆哮声回响在会场之中。\n爱恨情仇的情人节事变终于迎来终局。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等物理伤害，\n　烧伤状态下，追加伤害。\n·给予前方三名角色中等物理伤害，\n　使其眩晕。\n　角色的生命值50%以下时，\n　使其陷入烧伤状态。"
306708,"アグリーラブリー",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】悪罵で暴走した、巨大なチョコの魔物。\nささやく愛も誤れば、人を傷つける刃と化す。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理大ダメージを与え、\n　火傷状態の場合は、さらに追加ダメージ。\n・前方３キャラにキャラの最大ＨＰに応じた\n　物理中ダメージを与え、スタンさせる。\n　さらにキャラのＨＰが40％以下の場合、\n　火傷状態にする。"
306709,"アグリーラブリー",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】悪罵で暴走した、巨大なチョコの魔物。\nささやく愛も誤れば、人を傷つける刃と化す。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理大ダメージを与え、\n　火傷状態の場合は、さらに追加ダメージ。\n・前方３キャラにキャラの最大ＨＰに応じた\n　物理中ダメージを与え、スタンさせる。\n　さらにキャラのＨＰが40％以下の場合、\n　火傷状態にする。\n・アグリーラブリー自身のＨＰが\n　45％を切ると、さらに攻撃が激しく\n　凶暴になる。"
306710,"アグリーラブリー",306700,0,16,270,2160,1,1.8,0,0,0,"【物理】悪罵で暴走した、巨大なチョコの魔物。\nささやく愛も誤れば、人を傷つける刃と化す。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理大ダメージを与え、\n　火傷状態の場合は、さらに追加ダメージ。\n・前方３キャラにキャラの最大ＨＰに応じた\n　物理中ダメージを与え、スタンさせる。\n　さらにキャラのＨＰが40％以下の場合、\n　火傷状態にする。\n・アグリーラブリー自身のＨＰが\n　45％を切ると、さらに攻撃が激しく\n　凶暴になる。"
306711,"アグリーラブリー",306700,0,16,270,3000,1,1.8,0,0,0,"【MODE1】チョコを大噴射し、身を覆い隠す。\n敵の攻撃を受け続け、憤怒の一撃を炸裂する。\n\n・敵全体に物理小ダメージを与え、バトル中の間\n　火傷状態にする。\n・チョコドームにこもっている間は、アグリー\n　ラブリー自身の物理防御力を中アップする。\n　チョコドーム状態を解除したのち、この状態の\n　間に受けたダメージ量に応じた\n　物理ダメージを与える。\n　さらにアグリーラブリー自身の物理防御力を\n　大ダウンする。"
306712,"アグリーラブリー",306700,0,16,270,3000,1,1.8,0,0,0,"【MODE2】カカオウラは奮起し、\n 死地に飛び込む。\n 激化する魔物の攻撃から、\n 大切な者たちを守るため。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理大ダメージを与える。\n・カカオウラがキャラの味方として出現する。\n　カカオウラ出現中は、キャラ全体の物理\n　攻撃力と魔法攻撃力と行動速度が中アップする。\n・敵全体に魔法小ダメージを与え、\n　行動速度を大ダウンさせる。\n"
306713,"アグリーラブリー",306700,0,16,270,2160,1,1.8,0,0,0,"【MODE3】轟々たる咆哮が、会場を包み込む。\n愛憎渦巻くバレンタイン事変もいよいよ終局。\n\n・ユニオンバーストは、敵全体にキャラの\n　最大ＨＰに応じた物理大ダメージを与え、\n　火傷状態の場合は、さらに追加ダメージ。\n・前方3キャラに物理中ダメージを与え、スタン\n　させる。\n　キャラのＨＰが50％以下の場合、\n　火傷状態にする。\n・バトル開始直後に、自身の物理攻撃力と\n　行動速度をアップさせる。"
306800,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意和绝望，而堕落成魔的悲哀女王。\n痛哭着用恐怖和诅咒填满一切。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方第二名、第三名角色\n　中等魔法伤害，使其眩晕。\n·给予前方两名角色低等魔法伤害，\n　降低物理攻击力，减少技能值。\n　并且使其陷入诅咒状态。\n·哀叹女神自身的生命值\n　降到40％时，会变得更加凶暴，\n　攻击更为猛烈。"
306801,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意和绝望，而堕落成魔的悲哀女王。\n痛哭着用恐怖和诅咒填满一切。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方第二名、第三名角色\n　中等魔法伤害，使其眩晕。"
306802,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意和绝望，而堕落成魔的悲哀女王。\n痛哭着用恐怖和诅咒填满一切。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方第二名、第三名角色\n　中等魔法伤害，使其眩晕。\n·给予前方两名角色低等魔法伤害，\n　降低物理攻击力，减少技能值。\n　并且使其陷入诅咒状态。\n　即使被赋予了异常状态免疫效果，\n　该技能也会生效。\n·哀叹女神自身的生命值\n　降到40％时，会变得更加凶暴，\n　攻击更为猛烈。"
306803,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【魔法】因失意和绝望，而堕落成魔的悲哀女王。\n痛哭着用恐怖和诅咒填满一切。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方第二名、第三名角色\n　中等魔法伤害，使其眩晕。\n·给予前方两名角色低等魔法伤害，\n　降低物理攻击力，减少技能值。\n　并且使其陷入诅咒状态。\n　即使被赋予了异常状态免疫效果，\n　该技能也会生效。\n·哀叹女神自身的生命值\n　降到40％时，会变得更加凶暴，\n　攻击更为猛烈。"
306804,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE1】将【自卫团】成员作为暗影召唤。\n企图斩断羁绊，攻击挑战者内心软弱之处。\n\n·让暗影出现的\n·哀叹女神自身不会做出攻击行动。"
306805,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE2】以永久之黑暗充斥着周围，\n　可使用诅咒咒语\n　不断阻碍着冒险者的一切。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方三名角色低等魔法伤害，\n　降低物理防御力，减少技能值，\n　降低获取率。\n　并且使其变成诅咒、混乱状态，降低行动速度。\n　即使被赋予了异常状态免疫效果，\n　该技能也会生效。\n·哀叹女神自身的物理防御力下降。\n　并且变成诅咒状态，减少技能值。"
306806,"哀叹女神",306800,0,16,270,3000,2,1.6,0,0,0,"【MODE3】充满狂气的悲哀，让女王解放了真正的身姿。被诅咒的愿望容不下一丝的希望。\n\n·必杀技能根据敌方全体角色的\n　最大生命值给予高等魔法伤害，\n　降低魔法防御力。\n·给予前方第二名、第三名角色\n　中等魔法伤害，使其眩晕。\n·给予前方两名角色低等魔法伤害，\n　降低物理攻击力，减少技能值。\n　并且使其陷入诅咒状态。\n　即使被赋予了异常状态免疫效果，\n　该技能也会生效。"
306900,"トライロッカー",306900,0,16,270,1000,2,1.8,0,0,0,"【魔法】かつて人々に祀られていた三戦士の石像。\nそれぞれが能力を高め合い、必殺の一撃を放つ。\n\n・物理攻撃力ダウンと魔法攻撃力ダウン効果の\n影響を受けやすい。\n・自身の物理攻撃力と魔法攻撃力を\n　極大アップさせ、敵全体に物理中ダメージと\n　魔法中ダメージを与える。\n・前方範囲内の敵に魔法小ダメージ。\n・敵全体に物理中ダメージ。"
307000,"魔石巨人",307000,0,16,270,3000,1,1.8,0,0,0,""
307001,"魔石巨人",307000,0,16,270,3000,1,1.8,0,0,0,"【物理】从异界的魔石中诞生的无畏巨人。\n以强韧的肉体作为武器，不断释放猛烈的攻击。\n\n·容易受物理攻击力提升·下降的效果\n　影响。\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方三名角色中等物理伤害。\n·给予敌方全体物理伤害，做出\n　大力的击退。"
307002,"魔石巨人",307002,0,16,270,3000,1,1.8,0,0,0,""
307003,"魔石巨人",307002,0,16,270,3000,1,1.8,0,0,0,"【物理】从异界的魔石中诞生的无畏巨人。\n以强韧的肉体作为武器，不断释放猛烈的攻击。\n\n·容易受物理攻击力提升·下降的效果\n　影响。\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方三名角色中等物理伤害。\n·一定时间内做出防御后，根据期间所受到的\n　伤害量给予敌方全体物理伤害，\n　使前方两名角色麻痹。\n　并且提升自身的物理攻击力。\n·给予敌方全体物理伤害，做出\n　大力的击退。\n·魔石巨人自身的生命值降到40%时，\n　攻击会变得更为凶暴。"
307004,"魔石巨人",307002,0,16,270,3000,1,1.8,0,0,0,"【物理】从异界的魔石中诞生的无畏巨人。\n以强韧的肉体作为武器，不断释放猛烈的攻击。\n\n·容易受物理攻击力提升·下降的效果\n　影响。\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方三名角色中等物理伤害。\n·一定时间内做出防御后，根据期间所受到的\n　伤害量给予敌方全体物理伤害，\n　使前方两名角色麻痹。\n　并且提升自身的物理攻击力。\n·给予敌方全体物理伤害，做出\n　大力的击退。\n·魔石巨人自身的生命值降到40%时，\n　攻击会变得更为凶暴。"
307005,"魔石巨人",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE1】将【美食殿堂】成员作为暗影\n召唤。以旅途的回忆为盾，试探三人\n的弱点。\n\n·让暗影出现，\n·给予前方三名角色中等物理伤害。\n·给予敌方全体物理伤害，做出\n　大力的击退。"
307006,"魔石巨人",307002,0,16,270,3000,1,5.0,0,0,0,"【MODE2】强韧的肉体能抵挡\n一切攻击。以愤怒为食粮，巨人会做出\n怒涛般的强力反击。\n\n·容易受物理攻击力提升·下降的效果\n　影响。\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方三名角色中等物理伤害。\n·一定时间内做出防御后，根据期间所受到的\n　伤害量给予敌方全体物理伤害，\n　使前方两名角色麻痹。\n　并且提升自身的物理攻击力。"
307007,"魔石巨人",307002,0,16,270,3000,1,3.0,0,0,0,"【MODE3】无畏的巨人，解放了\n全身的力量。在强大无比的破坏力前\n耍小聪明的攻击无法奏效。\n\n·容易受物理攻击力提升·下降的效果\n　影响。\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方三名角色中等物理伤害。\n·一定时间内做出防御后，根据期间所受到的\n　伤害量给予敌方全体物理伤害，\n　使前方两名角色麻痹。\n　并且提升自身的物理攻击力。\n·给予敌方全体物理伤害，做出\n　大力的击退。"
307100,"机器莉玛（MODE1）",307100,0,16,270,3000,1,2.8,0,0,0,"拥有坚固多彩的技能，谜之巨大兵器的第1形态。\n使用苹果型的补给机器充填未知的能量，\n注意其使宽广范围焦土化的连续攻击！\n\n·必杀技能给予敌方全体高等物理伤害。\n·给予前方一名角色低等物理伤害。\n·降低一定范围内的物理攻击力和回避，\n　展开给予物理伤害的领域。\n·给予前方范围内中等物理伤害，\n　提升自身的技能值。"
307101,"机器莉玛（MODE2）",307101,0,16,270,3000,1,0.1,0,0,0,"切换到攻击一切模式的谜之巨大兵器的第2形态。\n核动力炉释放的炽热光线，将大地燃烧殆尽。\n对毫无防备的巨大兵器造成会心一击！\n\n·必杀技能给予前方小范围\n　特大物理伤害，中范围高等物理伤害，\n　给予宽广范围内中等物理伤害，\n　造成大幅击飞。\n·给予前方一名角色低等物理伤害。\n·随机给予一名角色低等物理伤害。\n·在一定范围内，降低技能值的上升和回避，\n　展开给予魔法伤害的领域。"
307102,"机器莉玛（MODE3）",307102,0,16,270,3000,1,5.5,0,0,0,"自我修复损耗的谜之巨大兵器的第3形态。\n防卫无人机阻止对充满破绽本体的攻击。\n使用范围攻击将无人机击退，捉住好机会！\n\n·对敌方全体造成大幅击飞，\n　召唤3台迷你机器莉玛。\n·迷你机器莉玛会给予前方一名角色\n　低等物理伤害。\n·迷你机器莉玛随机给予一名角色\n　中等魔法伤害。"
307200,"巴吉里斯克",307200,0,16,270,3000,2,1.8,0,0,0,"【魔法】ルナの魔力を求め飛来した大怪鳥。\n雛鳥を従え、石化の呪剣を振り下ろす。\n\n・石化状態でないキャラ全員に魔法大ダメージ\n　を与え、短時間石化する。\n　石化状態のキャラ全員に最大ＨＰの80％の\n　ダメージを与える。\n・前から３キャラに魔法小ダメージを与える。\n　さらにこのスキルでダメージが発生した\n　毒状態のキャラを長時間石化する。\n・前方範囲内のキャラに魔法中ダメージを与え、\n　さらに毒状態にする。\n　自身のＨＰが50％以下の場合、さらに敵全体\n　をノックバックし、コッコーを召喚する。\n・コッコーは、前方範囲内で物理攻撃力が\n　一番高い１キャラに物理小ダメージを与え、\n　さらに毒状態にする。\n　また自身のＨＰが最大ＨＰの35％以下にな\n　ると、物理攻撃力が最も高い味方のＴＰを\n　中アップし、自身は戦闘不能になる。"
307300,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】強欲にまみれたカラクリ人形。\nオーエド町の圧政者として君臨し、\n横暴の限りを尽くす。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、自分の物理\n　攻撃力を中アップさせる。"
307301,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】強欲にまみれたカラクリ人形。\nオーエド町の圧政者として君臨し、\n横暴の限りを尽くす。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、自分の物理\n　攻撃力を中アップさせる。"
307302,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】強欲にまみれたカラクリ人形。\nオーエド町の圧政者として君臨し、\n横暴の限りを尽くす。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、自分の物理\n　攻撃力を中アップさせる。"
307303,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【物理】強欲にまみれたカラクリ人形。\nオーエド町の圧政者として君臨し、\n横暴の限りを尽くす。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、自分の物理\n　攻撃力を中アップさせる。さらに、\n　召喚されているすべてのケライのＨＰ\n　を0にする。\n・目の前の敵１キャラへの物理攻撃を\n　行うケライを召喚する。\n　ケライは、自分のＨＰが0になると\n　大爆発し、範囲内の敵すべてに物理中\n　ダメージを与える。\n・アクダイカン自身のＨＰが\n　40％を切ると、さらに攻撃が激しく\n　凶暴になる。"
307304,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE1】【ヴァイスフリューゲル\nランドソル支部】メンバーをシャドウ\nとして召喚。３人の固い絆をあざ笑う\n欲望の影が強襲する。\n\n・シャドウを出現させる\n・目の前の敵１キャラへの物理攻撃\n"
307305,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE2】物欲で周囲を従えるべく、\nあらゆる虚構で欲望の渦へ引きずり込む。\n\n・目の前の敵１キャラへの物理攻撃\n・敵全体に物理小ダメージを与え、\n　誘惑状態にする。\n"
307306,"アクダイカン",307300,0,16,270,3000,1,1.6,0,0,0,"【MODE3】虚栄に満ちた欲心は、すべて\nを支配せんと真の力を解放する。\n\n・敵全体にキャラの最大ＨＰに応じた\n　物理大ダメージを与え、自分の物理\n　攻撃力を中アップさせる。さらに、\n　召喚されているすべてのケライのＨＰ\n　を0にする。\n・目の前の敵１キャラへの物理攻撃を\n　行うケライを召喚する。\n　ケライは、自分のＨＰが0になると\n　大爆発し、範囲内の敵すべてに物理中\n　ダメージを与える。\n"
307400,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,""
307401,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】ルグニカに悪名高き魔女教の幹部。\n異世界に行き着いてもなお自身の信念に従い、\n強力な権能『見えざる手』の力で暗躍する。\n\n・ユニオンバーストは、敵全体に魔法大ダメージ。\n・前方範囲内のキャラ全員に魔法小ダメージと\n　ＴＰダウン。\n　さらに敵全体に魔法小ダメージ。\n・後方2キャラに物理大ダメージ。"
307402,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】ルグニカに悪名高き魔女教の幹部。\n異世界に行き着いてもなお自身の信念に従い、\n強力な権能『見えざる手』の力で暗躍する。\n\n・ユニオンバーストは、敵全体に魔法大ダメージ。\n・前方範囲内のキャラ全員に魔法小ダメージと\n　ＴＰダウン。\n　さらに敵全体に魔法小ダメージ。\n・後方2キャラに物理大ダメージ。\n・バトル開始から50秒が経過すると、魔法攻撃\n　力が極大アップ。"
307403,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【魔法】ルグニカに悪名高き魔女教の幹部。\n異世界に行き着いてもなお自身の信念に従い、\n強力な権能『見えざる手』の力で暗躍する。\n\n・ユニオンバーストは、敵全体に魔法大ダメージ。\n・前方範囲内のキャラ全員に魔法小ダメージと\n　ＴＰダウン。\n　さらに敵全体に魔法小ダメージ。\n・後方2キャラに物理大ダメージ。\n・バトル開始から50秒が経過すると、魔法攻撃\n　力が極大アップ。"
307404,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE1】レムとラムのシャドウを召喚。\n大罪司教の狂気に呑まれた双子の影は、\n魔女教の手となり、仲間の前に立ち塞がる。\n\n・目の前の敵１キャラへの物理攻撃。"
307405,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE2】威力を増した強力無比なる権能は\n怠惰なる怨敵に無慈悲な終焉をもたらす。\n\n・ユニオンバーストは、敵全体に魔法大ダメージ。\n・後方2キャラに物理大ダメージ。\n・残りＨＰ割合が少ない敵1キャラに魔法大ダメ\n　ージを与え、さらにカウントダウンを付与。\n　カウントが0になると、最大ＨＰの95%の割\n　合ダメージを与える。"
307406,"ペテルギウス",307400,0,16,270,3000,1,1.6,0,0,0,"【MODE3】理性も人の姿も失った狂信者は、\nただ執念のみに動かされ、忠愛に死力を尽くす。\n\n・ユニオンバーストは、敵全体に魔法大ダメージ。\n・前方範囲内のキャラ全員に魔法小ダメージと\n　ＴＰダウン。\n　さらに敵全体に魔法小ダメージ。\n・後方2キャラに物理大ダメージ。\n・残りＨＰ割合が少ない敵1キャラに魔法大ダメ\n　ージを与え、さらにカウントダウンを付与。\n　カウントが0になると、最大ＨＰの95%の割\n　合ダメージを与える。\n・バトル開始から50秒が経過すると、魔法攻撃\n　力が極大アップ。"
307500,"基兹",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】卷起暴风的大怪鸟。\n从魔物图鉴中逃出，大肆进行破坏。\n\n·根据敌方全体角色的最大生命值\n　造成大量物理伤害。\n·对前方范围内的敌人造成中等物理伤害，\n　并使其眩晕。"
307501,"基兹",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】卷起暴风的大怪鸟。\n从魔物图鉴中逃出，大肆进行破坏。\n\n·根据敌方全体角色的最大生命值\n　造成大量物理伤害。\n·对前方范围内的敌人造成中等物理伤害，\n　并使其眩晕。"
307502,"基兹",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】卷起暴风的大怪鸟。\n从魔物图鉴中逃出，大肆进行破坏。\n\n·根据敌方全体角色的最大生命值\n　造成大量物理伤害。\n·对前方范围内的敌人造成中等物理伤害，\n　并使其眩晕。\n·根据前方范围内的敌方角色的最大生命值\n　造成中等物理伤害。\n·基兹自身的生命值降到50%时，\n　攻击会变得更为凶暴。"
307503,"基兹",307500,0,3,270,1000,1,1.8,0,0,0,"【物理】卷起暴风的大怪鸟。\n从魔物图鉴中逃出，大肆进行破坏。\n\n·根据敌方全体角色的最大生命值\n　造成大量物理伤害。\n·对前方范围内的敌人造成中等物理伤害，\n　并使其眩晕。\n·根据前方范围内的敌方角色的最大生命值\n　造成中等物理伤害。\n·基兹自身的生命值降到50%时，\n　攻击会变得更为凶暴。"
307504,"紅極鳥",307504,0,3,270,1000,1,1.8,0,0,0,"【物理】塔の魔力を喰らい、暴れ回る巨大魔鳥。\n迂闊に近づくものは、暴風と雷豪が身を引き裂く。\n\n・敵全体に物理大ダメージを与え、魔法攻撃を\n　行う全ての敵に追加の物理中ダメージを与える。\n・前から２番目のキャラを中心にした小範囲に\n　物理小ダメージを与え、スタンさせる。\n・前方範囲内の敵に物理中ダメージを与え、\n　小さく吹き飛ばす。"
