taq_no,unit_id_1,unit_id_2,unit_id_3,unit_id_4,unit_id_5,unit_id_6,unit_id_7,unit_id_8,unit_id_9,unit_id_10
6222,0,0,0,0,0,0,0,0,0,0
6223,0,0,0,0,0,0,0,0,0,0
6224,104501,0,0,0,0,0,0,0,0,0
6225,0,0,0,0,0,0,0,0,0,0
6226,0,0,0,0,0,0,0,0,0,0
6227,0,0,0,0,0,0,0,0,0,0
6228,0,0,0,0,0,0,0,0,0,0
6229,0,0,0,0,0,0,0,0,0,0
6230,0,0,0,0,0,0,0,0,0,0
6231,0,0,0,0,0,0,0,0,0,0
6232,0,0,0,0,0,0,0,0,0,0
6233,0,0,0,0,0,0,0,0,0,0
6234,100801,0,0,0,0,0,0,0,0,0
6235,102101,0,0,0,0,0,0,0,0,0
6236,0,0,0,0,0,0,0,0,0,0
6237,0,0,0,0,0,0,0,0,0,0
6238,0,0,0,0,0,0,0,0,0,0
6239,0,0,0,0,0,0,0,0,0,0
6240,0,0,0,0,0,0,0,0,0,0
6241,0,0,0,0,0,0,0,0,0,0
6242,0,0,0,0,0,0,0,0,0,0
6243,0,0,0,0,0,0,0,0,0,0
6244,0,0,0,0,0,0,0,0,0,0
6245,0,0,0,0,0,0,0,0,0,0
6246,0,0,0,0,0,0,0,0,0,0
6247,0,0,0,0,0,0,0,0,0,0
6248,0,0,0,0,0,0,0,0,0,0
6249,0,0,0,0,0,0,0,0,0,0
6250,0,0,0,0,0,0,0,0,0,0
6251,0,0,0,0,0,0,0,0,0,0
6252,104401,0,0,0,0,0,0,0,0,0
6253,100701,0,0,0,0,0,0,0,0,0
6254,104701,0,0,0,0,0,0,0,0,0
6255,104601,0,0,0,0,0,0,0,0,0
6256,102801,0,0,0,0,0,0,0,0,0
